Restaurant,Location,Cuisines,AverageCost,MinimumOrder,Rating,Votes,Reviews,DeliveryTime
ID2350,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Chinese, Thai",300,99,3.9,120,65,65
ID1913,"MG Road, Pune",Bakery,200,50,NEW,,,30
ID4446,Pune University,"Desserts, Beverages",200,99,4.0,174,101,45
ID7173,"MG Road, Pune","Fast Food, Street Food",200,50,,,,30
ID2544,"Mico Layout, Stage 2, BTM Layout,Bangalore","Biryani, Awadhi, Beverages, Desserts",150,50,NEW,,,30
ID5163,Mumbai Central,"Mithai, Street Food",100,50,3.6,36,13,45
ID714,Pune University,"North Indian, Mughlai",200,50,3.8,,,45
ID5831,"Babarpur, New Delhi, Delhi","Chinese, South Indian, Fast Food, Italian, Burger",100,50,3.6,52,26,30
ID3588,"Delhi High Court, India Gate",North Indian,200,50,NEW,,,30
ID8528,Pune University,"Bar Food, Asian, Mughlai, North Indian",600,50,3.9,406,260,30
ID829,Delhi UniversityGTB Nagar,Bakery,50,99,3.2,15,3,120
ID876,"Delhi High Court, India Gate","Biryani, Andhra, Chinese, North Indian",400,50,4.4,369,246,30
ID4996,Mumbai Central,"Frozen Yogurt, Desserts",150,50,3.8,31,16,30
ID6061,"Sector 1, Noida","North Indian, South Indian, Chinese",100,50,3.6,71,31,30
ID4909,Mumbai Central,Paan,100,50,,,,45
ID821,Delhi UniversityGTB Nagar,"Cafe, Chinese",200,50,3.5,1240,887,65
ID4448,"Sector 1, Noida",Chinese,100,50,NEW,,,30
ID2362,"Mico Layout, Stage 2, BTM Layout,Bangalore","Biryani, North Indian, Chinese",200,50,3.3,130,51,65
ID7763,"Sector 14, Noida","Fast Food, Wraps, Sandwich, Burger, Beverages",100,50,3.9,46,24,30
ID4025,Delhi UniversityGTB Nagar,North Indian,100,50,NEW,,,30
ID6561,"Sector 1, Noida","North Indian, Chinese",150,0,3.5,121,42,45
ID6746,"DBlock, Sector 63, Noida",North Indian,50,99,3.1,6,1,30
ID5626,"MG Road, Pune","Chinese, Seafood",200,50,3.3,10,5,30
ID7898,"Yerawada, Pune, Maharashtra",Fast Food,200,50,,,,30
ID1215,"FTI College, Law College Road, Pune","Fast Food, Street Food, Momos",100,50,3.3,12,1,30
ID3970,"Sector 14, Noida","Burger, Fast Food",200,50,3.8,1309,563,30
ID1870,Delhi UniversityGTB Nagar,"North Indian, Chinese",200,50,3.6,42,38,30
ID8043,"Sector 1, Noida",Chinese,150,50,NEW,,,30
ID1563,Delhi UniversityGTB Nagar,"North Indian, Chinese",250,50,3.5,125,32,30
ID1209,"Delhi Administration Flats, Timarpur","Cafe, Beverages, Sandwich, Fast Food, Desserts",250,50,3.6,92,47,45
ID6775,"MG Road, Pune","South Indian, Maharashtrian",100,50,3.1,13,5,30
ID2367,"Sector 1, Noida","Desserts, Burger, Beverages, Fast Food, Cafe, Bakery",250,50,4.0,277,185,30
ID47,"Sandhurst Road, Mumbai CST Area","North Indian, Chinese, Thai",500,50,4.0,224,155,30
ID1036,"Delhi High Court, India Gate","North Indian, Thai, Goan, Mughlai, Seafood",200,99,4.1,98,51,30
ID7942,Mumbai Central,"Rolls, North Indian",200,50,,,,30
ID2581,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, South Indian",200,50,3.5,22,12,30
ID5735,Mumbai Central,Pizza,150,50,NEW,,,30
ID2101,"DBlock, Sector 63, Noida",North Indian,200,50,,,,30
ID6254,"Sandhurst Road, Mumbai CST Area","Bakery, Fast Food",250,50,3.6,100,41,30
ID4519,Mumbai Central,Mexican,350,50,4.2,232,132,45
ID3872,"Babarpur, New Delhi, Delhi",Fast Food,200,50,3.5,29,10,30
ID6339,"FTI College, Law College Road, Pune","European, Italian, Sandwich, Beverages",600,50,4.1,241,147,30
ID938,"DBlock, Sector 63, Noida","Biryani, North Indian",100,50,NEW,,,30
ID5862,"MG Road, Pune",Street Food,100,50,4.2,283,139,30
ID6007,"Sector 14, Noida","North Indian, Momos, Desserts, Beverages",100,50,NEW,,,30
ID7184,Delhi UniversityGTB Nagar,"Wraps, Healthy Food, Sandwich, Salad",150,50,4.1,937,278,45
ID4515,"Sector 14, Noida","Chinese, Asian, Sushi, Japanese, Thai",750,50,4.2,1322,777,45
ID577,"Sandhurst Road, Mumbai CST Area","Beverages, Fast Food, Desserts, Ice Cream, Juices",200,99,4.1,2896,1444,45
ID5096,"Yerawada, Pune, Maharashtra","North Indian, Chinese",250,50,3.7,21,11,30
ID2300,"DBlock, Sector 63, Noida","Pizza, Fast Food",200,50,3.9,105,78,30
ID3024,Majestic,"North Indian, Chinese",150,50,3.9,58,11,45
ID1488,"Rmz Centennial, I Gate, Whitefield","Cafe, Rolls, Fast Food",100,50,3.8,23,12,30
ID4892,Pune University,"North Indian, Chinese, Italian, Continental",250,50,3.5,197,104,45
ID135,"Dockyard Road, Mumbai CST Area","Ice Cream, Desserts",100,50,,,,30
ID5653,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, Chinese",250,99,3.4,138,40,65
ID1342,"Chandni Chowk, Kolkata",Bakery,150,99,2.8,177,81,120
ID7150,"Nathan Road, Mangaldas Road, Pune","European, North Indian, Burger, Mediterranean",600,50,3.9,151,86,30
ID1647,"Mico Layout, Stage 2, BTM Layout,Bangalore","Fast Food, Burger, Wraps",100,50,3.7,16,1,30
ID6525,Majestic,"Fast Food, Beverages",100,50,,,,30
ID957,"Mico Layout, Stage 2, BTM Layout,Bangalore","Continental, Steak, Salad, Cafe",500,50,4.1,442,256,45
ID6047,Delhi UniversityGTB Nagar,Street Food,50,50,3.3,9,2,30
ID4654,"BTM Layout 1, Electronic City","Burger, Fast Food",200,50,3.9,650,256,30
ID3587,"Delhi Administration Flats, Timarpur",North Indian,200,50,NEW,,,30
ID2078,"Delhi High Court, India Gate",North Indian,100,50,,,,30
ID4349,"Gora Bazar, Rajbari, North Dumdum, Kolkata",Bakery,150,50,,,,30
ID4035,Pune University,"Chinese, Seafood",400,99,4.0,1240,635,65
ID5710,Delhi Cantt.,"Fast Food, Italian, Beverages",200,50,,,,30
ID8187,"FTI College, Law College Road, Pune",Fast Food,200,50,4.1,763,391,45
ID2371,"Tiretti, Kolkata",North Indian,200,50,3.3,98,21,65
ID6784,"Sandhurst Road, Mumbai CST Area",Fast Food,150,50,3.4,17,4,30
ID2483,"Sandhurst Road, Mumbai CST Area","Fast Food, North Indian, Biryani, Rolls, Wraps",200,50,3.9,232,100,65
ID6875,Delhi UniversityGTB Nagar,Street Food,100,50,3.9,138,50,45
ID3008,"Yerawada, Pune, Maharashtra","Continental, Beverages, Desserts, Fast Food",500,50,4.1,1552,855,30
ID8357,"Sector 1, Noida","Bakery, Desserts",200,99,,,,120
ID4962,Delhi UniversityGTB Nagar,"North Indian, Burger, Chinese, Fast Food, Beverages, Pizza, Sandwich, Momos",150,50,3.8,1448,971,65
ID3,"Sector 14, Noida","North Indian, Fast Food",150,50,4.7,116,98,30
ID5890,"Mico Layout, Stage 2, BTM Layout,Bangalore",North Indian,200,50,,,,30
ID7068,Majestic,"South Indian, North Indian",150,50,4.0,374,23,30
ID7140,"Sector 1, Noida",North Indian,100,50,3.2,7,1,30
ID2654,"Sector 14, Noida","North Indian, Chinese",150,50,3.6,72,17,45
ID4259,Delhi Cantt.,North Indian,100,50,NEW,,,30
ID3013,"Babarpur, New Delhi, Delhi",North Indian,150,50,3.7,37,16,30
ID1058,"FTI College, Law College Road, Pune",Fast Food,150,50,3.3,21,10,45
ID3898,"BTM Layout 1, Electronic City","Kerala, Chinese",100,50,3.1,419,78,45
ID4491,"FTI College, Law College Road, Pune","Ice Cream, Beverages, Desserts, Cafe",150,50,3.8,63,28,30
ID1103,"Yerawada, Pune, Maharashtra","Fast Food, Pizza, North Indian",650,50,4.1,1033,485,65
ID7213,"Delhi Administration Flats, Timarpur","Chinese, Fast Food",150,50,NEW,,,30
ID7049,"MG Road, Pune","Fast Food, Beverages",200,50,3.8,79,51,30
ID5587,"BTM Layout 1, Electronic City","Rolls, Fast Food",150,50,4.1,262,86,45
ID517,"FTI College, Law College Road, Pune","North Indian, South Indian",150,50,3.3,16,3,30
ID5780,"Nathan Road, Mangaldas Road, Pune","Chinese, Mughlai, North Indian",200,50,3.3,17,5,30
ID8035,Pune University,"Mithai, Street Food",50,50,3.1,5,4,30
ID751,Pune University,North Indian,100,50,,,,30
ID6200,"Delhi Administration Flats, Timarpur","North Indian, Chinese, Rolls",200,50,3.6,75,31,30
ID7184,"Sector 63A,Gurgaon","Wraps, Healthy Food, Sandwich, Salad",150,50,3.9,416,113,30
ID7083,Majestic,"North Indian, Fast Food",200,50,3.7,34,12,30
ID299,"Jaya Nagar, Saidabad, Hyderabad",South Indian,100,50,3.9,30,4,30
ID5708,"MG Road, Pune","Pizza, Fast Food, Italian",400,50,3.6,473,306,45
ID7651,"Rmz Centennial, I Gate, Whitefield","Desserts, Cafe",250,50,3.1,197,110,45
ID3902,"MG Road, Pune","North Indian, Chinese",150,50,3.0,6,2,30
ID4169,Delhi UniversityGTB Nagar,North Indian,150,50,3.2,10,4,30
ID274,"Delhi High Court, India Gate",North Indian,200,50,2.8,11,6,30
ID1904,"Sector 1, Noida","Pizza, Fast Food",200,50,NEW,,,30
ID3871,"Delhi Administration Flats, Timarpur","North Indian, Mughlai",350,50,4.0,84,51,30
ID2775,"DBlock, Sector 63, Noida","Bakery, Desserts",100,50,3.1,6,1,30
ID4225,"Nathan Road, Mangaldas Road, Pune","Biryani, Street Food",150,50,NEW,,,30
ID1262,"FTI College, Law College Road, Pune","Fast Food, North Indian",150,50,3.3,39,2,45
ID6728,"FTI College, Law College Road, Pune","North Indian, Chinese, South Indian",200,99,3.3,1326,149,65
ID24,Delhi UniversityGTB Nagar,"Cafe, Italian, Continental",500,50,3.8,446,297,45
ID767,"DBlock, Sector 63, Noida",North Indian,150,99,2.9,53,31,45
ID2435,"FTI College, Law College Road, Pune",Fast Food,200,50,,,,30
ID1918,"Jaya Nagar, Saidabad, Hyderabad","Fast Food, South Indian, Ice Cream",200,50,3.7,869,24,30
ID607,"Nathan Road, Mangaldas Road, Pune","Bakery, Fast Food",200,50,3.5,30,14,120
ID1657,"Sandhurst Road, Mumbai CST Area","North Indian, South Indian, Beverages, Desserts",200,50,3.0,6,4,30
ID7364,"Delhi High Court, India Gate","North Indian, Chinese, Rolls",100,50,3.5,18,4,30
ID1032,"MG Road, Pune","Brazilian, Steak, South American",950,50,4.5,734,393,30
ID1503,"FTI College, Law College Road, Pune","North Indian, Chinese, Fast Food",200,50,3.6,23,10,30
ID800,"DBlock, Sector 63, Noida",Fast Food,250,50,3.9,225,102,45
ID2135,"DBlock, Sector 63, Noida","North Indian, Fast Food",100,50,3.7,52,17,30
ID4667,"DBlock, Sector 63, Noida","North Indian, Chinese, Italian",200,50,4.1,426,202,65
ID8493,"Sector 1, Noida",Healthy Food,200,50,3.0,4,,45
ID7630,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Fast Food,100,50,3.3,8,3,30
ID1949,"Mico Layout, Stage 2, BTM Layout,Bangalore","Bakery, Desserts",100,50,3.4,7,1,30
ID2930,"Sector 1, Noida","North Indian, Mughlai, Asian, Italian",400,50,4.4,117,91,45
ID6192,"FTI College, Law College Road, Pune",Beverages,100,50,4.0,58,30,30
ID2115,"Sector 3, Marathalli","Chinese, North Indian",100,50,2.9,32,20,45
ID5699,"Sandhurst Road, Mumbai CST Area","Pizza, Mexican, Italian",300,50,3.8,241,148,65
ID3385,"MG Road, Pune","North Indian, Chinese, Maharashtrian",250,50,3.0,5,3,30
ID602,"Tejas Nagar Colony, Wadala West, Mumbai",Bakery,150,50,4.3,77,56,30
ID5128,Pune University,"Italian, Pizza",200,50,3.5,48,20,30
ID3697,"Panjetan Colony, Malakpet, Hyderabad","North Indian, Chinese",200,50,3.6,47,11,30
ID3667,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Chinese,200,50,NEW,,,30
ID5451,Majestic,Pizza,100,50,3.0,48,13,30
ID8520,"DBlock, Sector 63, Noida","North Indian, Chinese, Rolls, Momos, Fast Food",250,50,3.8,1033,222,45
ID3372,"Chatta Bazaar, Malakpet, Hyderabad",North Indian,100,50,NEW,,,30
ID7050,"MG Road, Pune",North Indian,150,50,,,,30
ID5545,"Sector 3, Marathalli","Tea, Fast Food, North Indian, Chinese",150,50,,,,30
ID7194,Mumbai Central,"Malwani, Seafood",150,50,NEW,,,30
ID2264,Delhi Cantt.,"North Indian, Rolls",400,99,4.2,321,177,45
ID922,"Mico Layout, Stage 2, BTM Layout,Bangalore","Biryani, North Indian, Chinese",200,50,3.4,52,16,30
ID8057,"MG Road, Pune","Cafe, Continental",350,50,4.4,331,186,30
ID8229,Pune University,"North Indian, Biryani, Fast Food, Italian",150,50,NEW,,,30
ID6269,"Mico Layout, Stage 2, BTM Layout,Bangalore","Cafe, Continental, Fast Food",350,50,4.1,1133,739,45
ID8059,"Mico Layout, Stage 2, BTM Layout,Bangalore","Kerala, South Indian, Biryani",150,50,3.9,122,32,30
ID2543,"Gora Bazar, Rajbari, North Dumdum, Kolkata",Fast Food,100,50,3.4,18,4,30
ID6824,"Delhi Administration Flats, Timarpur",Street Food,100,50,3.8,185,33,30
ID6628,"Mico Layout, Stage 2, BTM Layout,Bangalore","Beverages, Sandwich",200,50,4.4,188,89,30
ID5240,"Delhi Administration Flats, Timarpur","Fast Food, North Indian",100,50,3.1,8,1,30
ID7435,Majestic,"Andhra, Mughlai, Chinese, North Indian",350,50,NEW,,,30
ID2483,"Jaya Nagar, Saidabad, Hyderabad","Fast Food, North Indian, Biryani, Rolls, Wraps",250,50,3.9,41,30,30
ID1183,"MG Road, Pune","Fast Food, Lebanese",150,50,3.3,103,31,45
ID2905,"DBlock, Sector 63, Noida","Desserts, Beverages, Ice Cream",150,50,3.6,25,9,30
ID4431,"Rmz Centennial, I Gate, Whitefield",North Indian,100,50,,,,30
ID6076,"Sector 1, Noida","North Indian, Mughlai, Biryani, Rolls",200,50,4.8,332,279,45
ID356,"Delhi Administration Flats, Timarpur",North Indian,150,50,3.4,32,8,30
ID2378,"Rmz Centennial, I Gate, Whitefield","South Indian, North Indian, Chinese",100,50,,,,30
ID4625,"FTI College, Law College Road, Pune","Fast Food, North Eastern, Momos",100,50,2.9,6,6,30
ID4870,"Sector 63A,Gurgaon","North Indian, Fast Food, Chinese",300,50,3.6,57,30,30
ID4408,"Moulali, Kolkata","North Indian, South Indian, Chinese",150,50,NEW,,,30
ID3210,"Gora Bazar, Rajbari, North Dumdum, Kolkata","South Indian, North Indian",200,50,3.4,56,23,30
ID1193,Pune University,"Arabian, Fast Food",250,50,3.8,220,140,45
ID3371,"Jaya Nagar, Saidabad, Hyderabad","North Indian, Chinese, Mughlai",200,50,3.2,10,1,30
ID8476,"FTI College, Law College Road, Pune",Chinese,200,50,NEW,,,30
ID3408,"MG Road, Pune","North Indian, Chinese",200,50,,,,30
ID1633,"Sector 1, Noida","Street Food, Bakery, Burger, Fast Food, Desserts, Ice Cream, Pizza, Sandwich",150,50,3.6,58,23,30
ID412,"Sandhurst Road, Mumbai CST Area","North Indian, Chinese, Fast Food",200,50,3.5,113,23,30
ID2781,"Rmz Centennial, I Gate, Whitefield",Bakery,200,50,3.3,6,2,30
ID874,"MG Road, Pune",Mughlai,200,50,3.5,29,4,30
ID1678,"Sandhurst Road, Mumbai CST Area",Fast Food,200,50,3.4,442,98,45
ID7879,"Nathan Road, Mangaldas Road, Pune","Kashmiri, North Indian, Mughlai, Seafood",450,0,4.0,829,432,65
ID3248,"Sector 1, Noida",Fast Food,200,50,3.5,25,1,45
ID6881,"DBlock, Sector 63, Noida",Beverages,100,50,3.3,8,1,30
ID855,Mumbai Central,Desserts,200,50,3.0,8,2,45
ID5884,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Chinese",100,50,3.9,210,24,45
ID7325,Mumbai Central,"Desserts, Ice Cream",100,50,4.4,406,241,45
ID5965,"Sector 3, Marathalli","Biryani, Chinese",200,50,3.2,4,,30
ID293,"Sector 1, Noida","Cafe, Continental, Desserts",200,50,3.6,38,15,45
ID119,"Mico Layout, Stage 2, BTM Layout,Bangalore","Fast Food, Desserts, Beverages",200,50,,,,30
ID5231,"Nathan Road, Mangaldas Road, Pune","Chinese, Fast Food, North Indian",200,50,,,,30
ID4625,"DBlock, Sector 63, Noida","North Eastern, Momos, Fast Food, Beverages, Tibetan",100,50,2.4,9,8,30
ID2765,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Chinese",200,50,3.2,38,14,30
ID2542,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Mexican, Italian",200,50,3.4,37,24,65
ID782,"Sector 1, Noida",North Indian,200,50,3.4,16,3,30
ID4765,"Rmz Centennial, I Gate, Whitefield",Ice Cream,200,50,3.5,20,12,45
ID3170,"DBlock, Sector 63, Noida","Italian, Chinese, Continental, American, Pizza",300,50,4.1,1949,1165,45
ID4365,"MG Road, Pune",Desserts,100,50,4.6,400,189,45
ID6656,"FTI College, Law College Road, Pune","Biryani, North Indian",100,50,NEW,,,30
ID2489,"Sector 1, Noida","Fast Food, North Indian",100,50,3.3,13,1,30
ID887,"Yerawada, Pune, Maharashtra","Biryani, North Indian, Chinese, Mughlai",200,50,3.6,46,25,30
ID3947,"Sector 1, Noida",Bakery,100,50,3.2,7,5,30
ID3117,"Tiretti, Kolkata","Mishti, Fast Food, South Indian",100,50,4.0,381,89,65
ID7845,"Sector 14, Noida","North Indian, Chinese",200,50,,,,30
ID70,"FTI College, Law College Road, Pune","Italian, Fast Food",200,50,3.3,14,6,30
ID218,"Delhi Administration Flats, Timarpur","Cafe, Korean",250,50,3.6,131,52,45
ID1832,"Mico Layout, Stage 2, BTM Layout,Bangalore","Kebab, Roast Chicken, Rolls",100,50,3.6,18,10,30
ID6429,Delhi Cantt.,"Bakery, Fast Food",200,50,3.6,24,11,30
ID8435,"Sector 3, Marathalli","Bakery, Desserts",200,50,4.0,56,30,65
ID248,"Sector 63A,Gurgaon","Mughlai, North Indian",250,50,3.7,46,21,30
ID1003,"Sector 14, Noida","North Indian, South Indian, Chinese",150,50,3.6,116,41,45
ID2635,"DBlock, Sector 63, Noida","North Indian, Chinese",200,99,2.6,80,31,65
ID7369,"Babarpur, New Delhi, Delhi",North Indian,300,50,3.2,9,1,30
ID4550,"Delhi Administration Flats, Timarpur","Fast Food, Beverages, Wraps, Italian, Burger",200,50,3.5,6,5,30
ID709,"Mico Layout, Stage 2, BTM Layout,Bangalore",BBQ,100,50,3.3,7,2,45
ID776,"Chatta Bazaar, Malakpet, Hyderabad",South Indian,100,50,4.1,257,68,30
ID641,"Sandhurst Road, Mumbai CST Area","North Indian, Seafood, Biryani, Chinese",450,50,3.8,383,177,30
ID7605,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Bakery, Desserts",100,50,3.5,52,16,30
ID5237,Delhi UniversityGTB Nagar,"Fast Food, Rolls, Beverages",150,50,3.6,37,16,30
ID5287,"Babarpur, New Delhi, Delhi","Mughlai, Kebab",150,50,3.2,6,4,30
ID746,"Mico Layout, Stage 2, BTM Layout,Bangalore","Ice Cream, Desserts, Bakery",200,50,3.9,96,51,45
ID7667,"Babarpur, New Delhi, Delhi","Pizza, Fast Food",200,50,3.2,5,3,30
ID6612,"Sector 63A,Gurgaon","Beverages, Fast Food",150,50,4.1,126,88,30
ID2515,"Sector 63A,Gurgaon","Pizza, Italian, Continental, Beverages",350,99,4.0,202,102,45
ID886,"Tejas Nagar Colony, Wadala West, Mumbai","Biryani, North Indian",150,50,NEW,,,30
ID496,"Sector 3, Marathalli",Fast Food,100,50,,,,30
ID649,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Paan,100,50,3.6,13,6,30
ID7196,"MG Road, Pune","Maharashtrian, South Indian, Fast Food",200,50,2.9,10,5,30
ID1886,"Sandhurst Road, Mumbai CST Area","Pizza, Fast Food",100,50,3.9,120,34,45
ID4961,"Sandhurst Road, Mumbai CST Area","Fast Food, Desserts",150,50,3.1,6,,30
ID4647,"Dockyard Road, Mumbai CST Area","Chinese, Mughlai",150,50,3.6,29,12,30
ID6209,"Mico Layout, Stage 2, BTM Layout,Bangalore","Fast Food, Desserts, Beverages",150,50,4.1,261,99,30
ID2948,Mumbai Central,"North Indian, Chinese, Malwani, Mexican",400,99,3.9,451,176,65
ID7138,"Dockyard Road, Mumbai CST Area","North Indian, Mughlai, Chinese",150,50,2.8,9,4,30
ID188,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Mughlai",150,50,,,,30
ID5515,"Dockyard Road, Mumbai CST Area","Street Food, Mithai",100,50,4.0,304,108,30
ID2617,"Yerawada, Pune, Maharashtra","Fast Food, Biryani, Beverages",200,50,3.5,21,5,30
ID6255,"Dockyard Road, Mumbai CST Area","Iranian, North Indian, Mughlai, Chinese, Bakery",400,50,3.8,197,90,45
ID3141,"Sandhurst Road, Mumbai CST Area","Bakery, Cafe",200,50,3.6,289,113,45
ID2254,"Chandni Chowk, Kolkata",South Indian,150,50,3.4,20,10,30
ID6822,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",North Indian,100,50,3.6,37,8,30
ID8174,"Panjetan Colony, Malakpet, Hyderabad",South Indian,150,50,3.6,22,8,30
ID213,"Sector 63A,Gurgaon","Asian, Thai, Japanese, PokŽ",600,50,4.9,475,397,65
ID136,"DBlock, Sector 63, Noida","North Indian, Chinese",150,50,3.2,6,4,30
ID8315,Mumbai Central,Fast Food,200,50,3.5,22,17,30
ID4716,"Sector 3, Marathalli","Pizza, Fast Food",200,50,3.9,108,60,30
ID7544,"Chandni Chowk, Kolkata","Desserts, Beverages",150,50,4.0,172,73,30
ID6806,"Tiretti, Kolkata","Rajasthani, Fast Food, Mishti",100,50,3.4,163,24,30
ID5229,"DBlock, Sector 63, Noida","North Indian, Chinese, South Indian",200,50,3.5,59,33,30
ID2445,"Sector 14, Noida","Desserts, Ice Cream",100,99,4.0,103,84,30
ID8292,Mumbai Central,"Chinese, North Indian, South Indian, Street Food",200,50,3.5,89,34,45
ID6197,"Sector 1, Noida","Fast Food, North Indian, Biryani",200,50,,,,30
ID497,"Yerawada, Pune, Maharashtra","European, Italian, Salad",550,99,4.4,2687,1319,45
ID2750,"Rmz Centennial, I Gate, Whitefield","South Indian, North Indian, Continental",200,50,,,,30
ID660,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bengali,250,50,3.8,479,248,30
ID3641,Pune University,"North Indian, Rolls, Fast Food",200,50,2.1,61,40,30
ID3796,"DBlock, Sector 63, Noida","Bakery, North Indian",150,50,NEW,,,30
ID305,"Chandni Chowk, Kolkata","North Indian, South Indian",200,50,3.8,275,38,65
ID4955,"Dockyard Road, Mumbai CST Area",Street Food,50,50,,,,30
ID814,"Sector 1, Noida","Pizza, Italian, Beverages, American, Fast Food, Desserts",350,50,NEW,,,30
ID4755,"DBlock, Sector 63, Noida","Chinese, Fast Food",200,50,4.0,184,81,45
ID6913,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Chinese, Fast Food, Ice Cream",150,50,3.7,191,94,30
ID1877,Majestic,"Ice Cream, Desserts",150,50,4.5,479,146,30
ID5506,"MG Road, Pune",Street Food,100,50,3.9,143,33,45
ID4521,Mumbai Central,"Chinese, North Indian, South Indian, Fast Food",250,50,3.9,445,218,30
ID3129,"DBlock, Sector 63, Noida","North Indian, Chinese",350,50,3.7,76,50,30
ID6910,"Delhi Administration Flats, Timarpur","North Indian, Fast Food",150,50,3.6,29,11,30
ID7823,"Delhi Administration Flats, Timarpur","Chinese, Continental, European, Mexican, Momos",650,50,4.3,382,240,45
ID3036,"Sector 1, Noida",Fast Food,150,50,NEW,,,30
ID6715,Delhi UniversityGTB Nagar,North Indian,100,50,3.6,38,14,30
ID3649,Delhi UniversityGTB Nagar,"Pizza, Fast Food",100,50,3.7,57,20,30
ID6777,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",North Indian,150,50,3.3,59,14,45
