jobs,gender,salary,age,number of workers,working hours
Office Worker,all,10000,25 ~ 29,"5,909",163.6
Office Worker,all,10000,30 ~ 34,"25,555",162
Office Worker,all,10000,35 ~ 39,"68,731",160.4
Office Worker,all,10000,40 ~ 44,"101,084",160.7
Office Worker,all,10000,45 ~ 49,"129,456",159.5
Office Worker,all,10000,50 ~ 54,"112,598",160.2
Office Worker,all,10000,55 ~ 59,"69,035",160
Office Worker,all,10000,60 ~,"27,708",160.4
Office Worker,man,all,all,"1,717,728",162.6
Office Worker,man,all,~ 19,"2,533",155.4
Office Worker,man,all,20 ~ 24,"24,628",160
Office Worker,man,all,25 ~ 29,"155,813",162.2
Office Worker,man,all,30 ~ 34,"230,671",163.5
Office Worker,man,all,35 ~ 39,"287,004",163.2
Office Worker,man,all,40 ~ 44,"260,274",163.9
Office Worker,man,all,45 ~ 49,"261,722",163.1
Office Worker,man,all,50 ~ 54,"212,883",162.5
Office Worker,man,all,55 ~ 59,"160,259",162
Office Worker,man,all,60 ~,"121,942",158.1
Office Worker,man,800,all,"4,652",50.4
Office Worker,man,800,~ 19,81,42.7
Office Worker,man,800,20 ~ 24,670,61.8
Office Worker,man,800,25 ~ 29,"1,020",45.1
Office Worker,man,800,30 ~ 34,349,47.4
Office Worker,man,800,35 ~ 39,484,38.6
Office Worker,man,800,40 ~ 44,265,37
Office Worker,man,800,45 ~ 49,425,61.6
Office Worker,man,800,50 ~ 54,273,46.8
Office Worker,man,800,55 ~ 59,217,69.1
Office Worker,man,800,60 ~,867,51.6
Office Worker,man,900,all,"1,432",75
Office Worker,man,900,~ 19,2,76
Office Worker,man,900,20 ~ 24,259,89.7
Office Worker,man,900,25 ~ 29,163,82.1
Office Worker,man,900,30 ~ 34,156,84.3
Office Worker,man,900,35 ~ 39,205,67.4
Office Worker,man,900,40 ~ 44,43,83.5
Office Worker,man,900,45 ~ 49,12,89.7
Office Worker,man,900,50 ~ 54,38,69
Office Worker,man,900,55 ~ 59,131,83.7
Office Worker,man,900,60 ~,424,60.3
Office Worker,man,1000,all,"1,203",87.1
Office Worker,man,1000,~ 19,0,0
Office Worker,man,1000,20 ~ 24,152,98.3
Office Worker,man,1000,25 ~ 29,202,94.3
Office Worker,man,1000,30 ~ 34,84,152.2
Office Worker,man,1000,35 ~ 39,86,67
Office Worker,man,1000,40 ~ 44,122,70.7
Office Worker,man,1000,45 ~ 49,132,59.9
Office Worker,man,1000,50 ~ 54,101,76.5
Office Worker,man,1000,55 ~ 59,46,78
Office Worker,man,1000,60 ~,277,87.4
Office Worker,man,1100,all,"2,690",99.3
Office Worker,man,1100,~ 19,0,0
Office Worker,man,1100,20 ~ 24,175,116.8
Office Worker,man,1100,25 ~ 29,165,114.5
Office Worker,man,1100,30 ~ 34,130,91.4
Office Worker,man,1100,35 ~ 39,325,80.2
Office Worker,man,1100,40 ~ 44,131,108.4
Office Worker,man,1100,45 ~ 49,202,89.2
Office Worker,man,1100,50 ~ 54,358,80.3
Office Worker,man,1100,55 ~ 59,190,114.4
Office Worker,man,1100,60 ~,"1,015",105.5
Office Worker,man,1200,all,"1,695",104
Office Worker,man,1200,~ 19,5,144
Office Worker,man,1200,20 ~ 24,96,128.8
Office Worker,man,1200,25 ~ 29,112,114.8
Office Worker,man,1200,30 ~ 34,76,112.2
Office Worker,man,1200,35 ~ 39,104,90.8
Office Worker,man,1200,40 ~ 44,0,0
Office Worker,man,1200,45 ~ 49,131,95.7
Office Worker,man,1200,50 ~ 54,237,120.8
Office Worker,man,1200,55 ~ 59,119,77.1
Office Worker,man,1200,60 ~,814,100.6
Office Worker,man,1300,all,"3,398",121.3
Office Worker,man,1300,~ 19,0,0
Office Worker,man,1300,20 ~ 24,217,142.1
Office Worker,man,1300,25 ~ 29,653,113.8
Office Worker,man,1300,30 ~ 34,193,107.7
Office Worker,man,1300,35 ~ 39,51,119.2
Office Worker,man,1300,40 ~ 44,340,115.2
Office Worker,man,1300,45 ~ 49,146,119
Office Worker,man,1300,50 ~ 54,377,121.1
Office Worker,man,1300,55 ~ 59,332,117.1
Office Worker,man,1300,60 ~,"1,089",127.8
Office Worker,man,1400,all,"2,216",113.4
Office Worker,man,1400,~ 19,0,0
Office Worker,man,1400,20 ~ 24,91,111.5
Office Worker,man,1400,25 ~ 29,270,131.6
Office Worker,man,1400,30 ~ 34,276,127.7
Office Worker,man,1400,35 ~ 39,86,130.2
Office Worker,man,1400,40 ~ 44,56,128.3
Office Worker,man,1400,45 ~ 49,281,110.1
Office Worker,man,1400,50 ~ 54,237,80.2
Office Worker,man,1400,55 ~ 59,330,86
Office Worker,man,1400,60 ~,587,125
Office Worker,man,1500,all,"2,588",134.7
Office Worker,man,1500,~ 19,53,153.4
Office Worker,man,1500,20 ~ 24,7,106.5
Office Worker,man,1500,25 ~ 29,256,150.8
Office Worker,man,1500,30 ~ 34,212,142.9
Office Worker,man,1500,35 ~ 39,151,135.1
Office Worker,man,1500,40 ~ 44,466,125.4
Office Worker,man,1500,45 ~ 49,387,140.3
Office Worker,man,1500,50 ~ 54,149,139
Office Worker,man,1500,55 ~ 59,413,142.1
Office Worker,man,1500,60 ~,495,118
Office Worker,man,1600,all,"6,776",144.7
Office Worker,man,1600,~ 19,43,152
Office Worker,man,1600,20 ~ 24,352,140.4
Office Worker,man,1600,25 ~ 29,856,147.2
Office Worker,man,1600,30 ~ 34,194,144.9
Office Worker,man,1600,35 ~ 39,233,154.3
Office Worker,man,1600,40 ~ 44,471,162.1
Office Worker,man,1600,45 ~ 49,514,152.9
Office Worker,man,1600,50 ~ 54,688,146.4
Office Worker,man,1600,55 ~ 59,701,138.3
Office Worker,man,1600,60 ~,"2,723",140.1
Office Worker,man,1700,all,"5,663",140
Office Worker,man,1700,~ 19,19,141.6
Office Worker,man,1700,20 ~ 24,426,152.4
Office Worker,man,1700,25 ~ 29,676,152.8
Office Worker,man,1700,30 ~ 34,400,142.5
Office Worker,man,1700,35 ~ 39,535,150.7
Office Worker,man,1700,40 ~ 44,230,148
Office Worker,man,1700,45 ~ 49,708,148
Office Worker,man,1700,50 ~ 54,633,130.6
Office Worker,man,1700,55 ~ 59,537,99.4
Office Worker,man,1700,60 ~,"1,500",139.9
Office Worker,man,1800,all,"19,785",152.8
Office Worker,man,1800,~ 19,457,154
Office Worker,man,1800,20 ~ 24,"1,895",150.3
Office Worker,man,1800,25 ~ 29,"3,408",151.4
Office Worker,man,1800,30 ~ 34,"2,852",153.6
Office Worker,man,1800,35 ~ 39,"1,344",157.2
Office Worker,man,1800,40 ~ 44,"1,448",152.8
Office Worker,man,1800,45 ~ 49,"1,401",155.3
Office Worker,man,1800,50 ~ 54,"1,335",150.7
Office Worker,man,1800,55 ~ 59,"2,108",153.5
Office Worker,man,1800,60 ~,"3,539",152.2
Office Worker,man,1900,all,"21,847",156.6
Office Worker,man,1900,~ 19,165,141.6
Office Worker,man,1900,20 ~ 24,"2,161",158.4
Office Worker,man,1900,25 ~ 29,"4,610",155.7
Office Worker,man,1900,30 ~ 34,"2,692",157.9
Office Worker,man,1900,35 ~ 39,"2,365",162.7
Office Worker,man,1900,40 ~ 44,"1,965",157
Office Worker,man,1900,45 ~ 49,"1,539",160.5
Office Worker,man,1900,50 ~ 54,"1,169",154.4
Office Worker,man,1900,55 ~ 59,"1,499",153.8
Office Worker,man,1900,60 ~,"3,682",152.7
Office Worker,man,2000,all,"19,361",158.3
Office Worker,man,2000,~ 19,143,153.4
Office Worker,man,2000,20 ~ 24,"1,912",159.6
Office Worker,man,2000,25 ~ 29,"5,895",155.8
Office Worker,man,2000,30 ~ 34,"3,208",156
Office Worker,man,2000,35 ~ 39,"1,949",159.6
Office Worker,man,2000,40 ~ 44,"1,376",159.3
Office Worker,man,2000,45 ~ 49,"1,133",160.3
Office Worker,man,2000,50 ~ 54,756,162.3
Office Worker,man,2000,55 ~ 59,727,161.4
Office Worker,man,2000,60 ~,"2,263",161.9
Office Worker,man,2200,all,"62,500",158.9
Office Worker,man,2200,~ 19,131,144.2
Office Worker,man,2200,20 ~ 24,"4,601",164.6
Office Worker,man,2200,25 ~ 29,"16,108",159.2
Office Worker,man,2200,30 ~ 34,"9,541",156.6
Office Worker,man,2200,35 ~ 39,"6,455",160.5
Office Worker,man,2200,40 ~ 44,"3,953",159.6
Office Worker,man,2200,45 ~ 49,"5,262",156.6
Office Worker,man,2200,50 ~ 54,"3,107",158.7
Office Worker,man,2200,55 ~ 59,"4,311",157.4
Office Worker,man,2200,60 ~,"9,031",158.8
Office Worker,man,2400,all,"61,176",161.7
Office Worker,man,2400,~ 19,249,171.8
Office Worker,man,2400,20 ~ 24,"3,196",162.5
Office Worker,man,2400,25 ~ 29,"17,123",162.1
Office Worker,man,2400,30 ~ 34,"11,940",161.7
Office Worker,man,2400,35 ~ 39,"7,957",159.6
Office Worker,man,2400,40 ~ 44,"4,583",162.2
Office Worker,man,2400,45 ~ 49,"4,492",163.5
Office Worker,man,2400,50 ~ 54,"3,020",159.6
Office Worker,man,2400,55 ~ 59,"3,485",165.4
Office Worker,man,2400,60 ~,"5,131",158.9
Office Worker,man,2600,all,"76,199",163
Office Worker,man,2600,~ 19,829,151.8
Office Worker,man,2600,20 ~ 24,"2,349",172.5
Office Worker,man,2600,25 ~ 29,"18,685",162.8
Office Worker,man,2600,30 ~ 34,"16,683",163.4
Office Worker,man,2600,35 ~ 39,"10,073",163.2
Office Worker,man,2600,40 ~ 44,"5,497",162.7
Office Worker,man,2600,45 ~ 49,"5,456",163.8
Office Worker,man,2600,50 ~ 54,"4,643",161.4
Office Worker,man,2600,55 ~ 59,"4,616",162.9
Office Worker,man,2600,60 ~,"7,368",161.4
Office Worker,man,2800,all,"70,273",165.1
Office Worker,man,2800,~ 19,41,149.2
Office Worker,man,2800,20 ~ 24,"1,626",177.8
Office Worker,man,2800,25 ~ 29,"15,177",167.7
Office Worker,man,2800,30 ~ 34,"16,392",162.5
Office Worker,man,2800,35 ~ 39,"11,413",163.3
Office Worker,man,2800,40 ~ 44,"6,838",165.5
Office Worker,man,2800,45 ~ 49,"4,925",166.1
Office Worker,man,2800,50 ~ 54,"3,908",164.7
Office Worker,man,2800,55 ~ 59,"4,459",165
Office Worker,man,2800,60 ~,"5,494",165.1
Office Worker,man,3000,all,"73,456",167
Office Worker,man,3000,~ 19,153,203.7
Office Worker,man,3000,20 ~ 24,"1,045",179.1
Office Worker,man,3000,25 ~ 29,"11,643",166.4
Office Worker,man,3000,30 ~ 34,"18,080",168.6
Office Worker,man,3000,35 ~ 39,"14,800",165.2
Office Worker,man,3000,40 ~ 44,"8,238",164.8
Office Worker,man,3000,45 ~ 49,"5,921",166.6
Office Worker,man,3000,50 ~ 54,"4,519",171.9
Office Worker,man,3000,55 ~ 59,"4,099",168.4
Office Worker,man,3000,60 ~,"4,958",162.6
Office Worker,man,3500,all,"200,189",166.3
Office Worker,man,3500,~ 19,134,197.2
Office Worker,man,3500,20 ~ 24,"1,572",177.6
Office Worker,man,3500,25 ~ 29,"21,666",166.8
Office Worker,man,3500,30 ~ 34,"42,741",164.6
Office Worker,man,3500,35 ~ 39,"44,062",164.9
Office Worker,man,3500,40 ~ 44,"26,338",166.7
Office Worker,man,3500,45 ~ 49,"20,403",169.7
Office Worker,man,3500,50 ~ 54,"14,265",168.2
Office Worker,man,3500,55 ~ 59,"14,641",166.3
Office Worker,man,3500,60 ~,"14,367",165.8
Office Worker,man,4000,all,"169,410",166.2
Office Worker,man,4000,~ 19,17,157.3
Office Worker,man,4000,20 ~ 24,"1,112",163.8
Office Worker,man,4000,25 ~ 29,"13,602",165.9
Office Worker,man,4000,30 ~ 34,"29,299",165.6
Office Worker,man,4000,35 ~ 39,"41,064",165.9
Office Worker,man,4000,40 ~ 44,"27,381",168.6
Office Worker,man,4000,45 ~ 49,"19,345",166.2
Office Worker,man,4000,50 ~ 54,"16,708",166
Office Worker,man,4000,55 ~ 59,"12,383",166.6
Office Worker,man,4000,60 ~,"8,501",162.6
Office Worker,man,4500,all,"152,149",166.2
Office Worker,man,4500,~ 19,7,201
Office Worker,man,4500,20 ~ 24,390,164.3
Office Worker,man,4500,25 ~ 29,"9,782",164
Office Worker,man,4500,30 ~ 34,"22,136",166.4
Office Worker,man,4500,35 ~ 39,"33,266",164.6
Office Worker,man,4500,40 ~ 44,"28,859",166.2
Office Worker,man,4500,45 ~ 49,"22,353",169.2
Office Worker,man,4500,50 ~ 54,"15,283",167.4
Office Worker,man,4500,55 ~ 59,"12,607",165.4
Office Worker,man,4500,60 ~,"7,467",164.5
Office Worker,man,5000,all,"123,145",166
Office Worker,man,5000,~ 19,5,202
Office Worker,man,5000,20 ~ 24,237,167.7
Office Worker,man,5000,25 ~ 29,"5,873",166.9
Office Worker,man,5000,30 ~ 34,"15,862",163.8
Office Worker,man,5000,35 ~ 39,"27,001",163.9
Office Worker,man,5000,40 ~ 44,"24,151",168.5
Office Worker,man,5000,45 ~ 49,"21,061",165
Office Worker,man,5000,50 ~ 54,"13,143",169
Office Worker,man,5000,55 ~ 59,"9,762",167.6
Office Worker,man,5000,60 ~,"6,050",164.4
Office Worker,man,6000,all,"201,453",163.9
Office Worker,man,6000,~ 19,0,0
Office Worker,man,6000,20 ~ 24,51,197.9
Office Worker,man,6000,25 ~ 29,"4,513",167.4
Office Worker,man,6000,30 ~ 34,"20,576",163.4
Office Worker,man,6000,35 ~ 39,"35,210",162.9
Office Worker,man,6000,40 ~ 44,"40,749",162.1
Office Worker,man,6000,45 ~ 49,"41,044",165.5
Office Worker,man,6000,50 ~ 54,"28,502",164.3
Office Worker,man,6000,55 ~ 59,"20,907",164.7
Office Worker,man,6000,60 ~,"9,902",164.8
Office Worker,man,10000,all,"434,472",160.8
Office Worker,man,10000,~ 19,0,0
Office Worker,man,10000,20 ~ 24,35,188.9
Office Worker,man,10000,25 ~ 29,"3,355",165.3
Office Worker,man,10000,30 ~ 34,"16,597",164
Office Worker,man,10000,35 ~ 39,"47,785",161.6
Office Worker,man,10000,40 ~ 44,"76,775",161.9
Office Worker,man,10000,45 ~ 49,"104,449",160
Office Worker,man,10000,50 ~ 54,"99,437",160.5
Office Worker,man,10000,55 ~ 59,"61,638",160
Office Worker,man,10000,60 ~,"24,400",159.8
Office Worker,woman,all,all,"1,377,442",156.8
Office Worker,woman,all,~ 19,"7,283",153
Office Worker,woman,all,20 ~ 24,"97,106",156.4
Office Worker,woman,all,25 ~ 29,"246,904",157.6
Office Worker,woman,all,30 ~ 34,"228,868",156.6
Office Worker,woman,all,35 ~ 39,"231,219",155.9
Office Worker,woman,all,40 ~ 44,"198,801",156.2
Office Worker,woman,all,45 ~ 49,"174,854",157.2
Office Worker,woman,all,50 ~ 54,"104,608",157.7
Office Worker,woman,all,55 ~ 59,"55,849",158.5
Office Worker,woman,all,60 ~,"31,951",156.3
Office Worker,woman,800,all,"6,211",52
Office Worker,woman,800,~ 19,282,49.3
Office Worker,woman,800,20 ~ 24,"1,443",51.8
Office Worker,woman,800,25 ~ 29,"1,461",41.6
Office Worker,woman,800,30 ~ 34,455,53.3
Office Worker,woman,800,35 ~ 39,731,58.5
Office Worker,woman,800,40 ~ 44,815,56.4
Office Worker,woman,800,45 ~ 49,420,55
Office Worker,woman,800,50 ~ 54,248,53.4
Office Worker,woman,800,55 ~ 59,79,42.4
Office Worker,woman,800,60 ~,276,76.5
Office Worker,woman,900,all,"2,926",77.2
Office Worker,woman,900,~ 19,51,85.6
Office Worker,woman,900,20 ~ 24,534,85
Office Worker,woman,900,25 ~ 29,293,82.6
Office Worker,woman,900,30 ~ 34,248,75.1
Office Worker,woman,900,35 ~ 39,477,77.1
Office Worker,woman,900,40 ~ 44,487,75.2
Office Worker,woman,900,45 ~ 49,305,67.8
Office Worker,woman,900,50 ~ 54,370,72.4
Office Worker,woman,900,55 ~ 59,46,109.3
Office Worker,woman,900,60 ~,116,63
Office Worker,woman,1000,all,"1,918",82.5
Office Worker,woman,1000,~ 19,32,107.9
Office Worker,woman,1000,20 ~ 24,209,102.4
Office Worker,woman,1000,25 ~ 29,169,88.7
Office Worker,woman,1000,30 ~ 34,93,66.3
Office Worker,woman,1000,35 ~ 39,528,80.8
Office Worker,woman,1000,40 ~ 44,350,76.9
Office Worker,woman,1000,45 ~ 49,189,76
Office Worker,woman,1000,50 ~ 54,90,84
Office Worker,woman,1000,55 ~ 59,107,76.8
Office Worker,woman,1000,60 ~,151,82.6
Office Worker,woman,1100,all,"4,356",98.3
Office Worker,woman,1100,~ 19,2,120
Office Worker,woman,1100,20 ~ 24,367,107.9
Office Worker,woman,1100,25 ~ 29,422,81.9
Office Worker,woman,1100,30 ~ 34,435,82.7
Office Worker,woman,1100,35 ~ 39,435,87
Office Worker,woman,1100,40 ~ 44,367,87.6
Office Worker,woman,1100,45 ~ 49,604,88.8
Office Worker,woman,1100,50 ~ 54,416,91.9
Office Worker,woman,1100,55 ~ 59,814,116.9
Office Worker,woman,1100,60 ~,494,123
Office Worker,woman,1200,all,"2,894",108
Office Worker,woman,1200,~ 19,65,123.4
Office Worker,woman,1200,20 ~ 24,358,120.1
Office Worker,woman,1200,25 ~ 29,294,112.2
Office Worker,woman,1200,30 ~ 34,433,119.1
Office Worker,woman,1200,35 ~ 39,257,106.3
Office Worker,woman,1200,40 ~ 44,586,102.5
Office Worker,woman,1200,45 ~ 49,242,109.4
Office Worker,woman,1200,50 ~ 54,84,105.5
Office Worker,woman,1200,55 ~ 59,366,93.2
Office Worker,woman,1200,60 ~,208,96
Office Worker,woman,1300,all,"4,925",114.7
Office Worker,woman,1300,~ 19,74,152
Office Worker,woman,1300,20 ~ 24,337,111.6
Office Worker,woman,1300,25 ~ 29,982,106
Office Worker,woman,1300,30 ~ 34,390,114
Office Worker,woman,1300,35 ~ 39,"1,130",99.5
Office Worker,woman,1300,40 ~ 44,668,122.9
Office Worker,woman,1300,45 ~ 49,573,122.5
Office Worker,woman,1300,50 ~ 54,276,131
Office Worker,woman,1300,55 ~ 59,373,141.8
Office Worker,woman,1300,60 ~,122,110.5
Office Worker,woman,1400,all,"6,879",122.7
Office Worker,woman,1400,~ 19,36,152
Office Worker,woman,1400,20 ~ 24,357,139.7
Office Worker,woman,1400,25 ~ 29,250,143.8
Office Worker,woman,1400,30 ~ 34,873,101.6
Office Worker,woman,1400,35 ~ 39,"1,528",111.2
Office Worker,woman,1400,40 ~ 44,"1,319",131.9
Office Worker,woman,1400,45 ~ 49,"1,404",121.4
Office Worker,woman,1400,50 ~ 54,549,137.9
Office Worker,woman,1400,55 ~ 59,487,132.6
Office Worker,woman,1400,60 ~,75,121.2
Office Worker,woman,1500,all,"6,557",133.6
Office Worker,woman,1500,~ 19,22,152
Office Worker,woman,1500,20 ~ 24,454,147.1
Office Worker,woman,1500,25 ~ 29,404,135.4
Office Worker,woman,1500,30 ~ 34,650,138.4
Office Worker,woman,1500,35 ~ 39,"1,083",125.7
Office Worker,woman,1500,40 ~ 44,912,130.9
Office Worker,woman,1500,45 ~ 49,"1,450",131.9
Office Worker,woman,1500,50 ~ 54,"1,033",134.4
Office Worker,woman,1500,55 ~ 59,414,131.9
Office Worker,woman,1500,60 ~,134,154.3
Office Worker,woman,1600,all,"12,901",142
Office Worker,woman,1600,~ 19,84,156.6
Office Worker,woman,1600,20 ~ 24,"1,498",149.5
Office Worker,woman,1600,25 ~ 29,"1,348",153.1
Office Worker,woman,1600,30 ~ 34,"1,118",141
Office Worker,woman,1600,35 ~ 39,"2,205",137.6
Office Worker,woman,1600,40 ~ 44,"1,829",140.2
Office Worker,woman,1600,45 ~ 49,"1,874",138.6
Office Worker,woman,1600,50 ~ 54,"1,186",142.5
Office Worker,woman,1600,55 ~ 59,765,136
Office Worker,woman,1600,60 ~,993,138.7
Office Worker,woman,1700,all,"15,514",147.8
Office Worker,woman,1700,~ 19,95,154.1
Office Worker,woman,1700,20 ~ 24,"2,284",149.4
Office Worker,woman,1700,25 ~ 29,"2,081",151.9
Office Worker,woman,1700,30 ~ 34,"1,237",145.3
Office Worker,woman,1700,35 ~ 39,"2,260",136.9
Office Worker,woman,1700,40 ~ 44,"2,160",153.5
Office Worker,woman,1700,45 ~ 49,"2,287",148.3
Office Worker,woman,1700,50 ~ 54,"1,591",149.3
Office Worker,woman,1700,55 ~ 59,668,141.1
Office Worker,woman,1700,60 ~,851,151.3
Office Worker,woman,1800,all,"62,119",154
Office Worker,woman,1800,~ 19,"1,591",152.6
Office Worker,woman,1800,20 ~ 24,"10,973",154.1
Office Worker,woman,1800,25 ~ 29,"12,125",152.4
Office Worker,woman,1800,30 ~ 34,"5,755",153.6
Office Worker,woman,1800,35 ~ 39,"7,991",153.9
Office Worker,woman,1800,40 ~ 44,"7,845",155.7
Office Worker,woman,1800,45 ~ 49,"7,891",156.6
Office Worker,woman,1800,50 ~ 54,"4,420",151
Office Worker,woman,1800,55 ~ 59,"2,367",155.1
Office Worker,woman,1800,60 ~,"1,160",155.2
Office Worker,woman,1900,all,"78,442",155.7
Office Worker,woman,1900,~ 19,884,155.9
Office Worker,woman,1900,20 ~ 24,"11,664",155.1
Office Worker,woman,1900,25 ~ 29,"14,983",155.8
Office Worker,woman,1900,30 ~ 34,"8,963",155.5
Office Worker,woman,1900,35 ~ 39,"7,305",154.6
Office Worker,woman,1900,40 ~ 44,"11,076",155.7
Office Worker,woman,1900,45 ~ 49,"11,060",157
Office Worker,woman,1900,50 ~ 54,"7,244",154.7
Office Worker,woman,1900,55 ~ 59,"3,205",157.2
Office Worker,woman,1900,60 ~,"2,058",157.2
Office Worker,woman,2000,all,"70,082",156.2
Office Worker,woman,2000,~ 19,505,156.6
Office Worker,woman,2000,20 ~ 24,"10,077",159.1
Office Worker,woman,2000,25 ~ 29,"14,426",156.1
Office Worker,woman,2000,30 ~ 34,"9,222",154.9
Office Worker,woman,2000,35 ~ 39,"10,035",155.9
Office Worker,woman,2000,40 ~ 44,"8,754",154.8
Office Worker,woman,2000,45 ~ 49,"8,192",155.2
Office Worker,woman,2000,50 ~ 54,"5,492",156.3
Office Worker,woman,2000,55 ~ 59,"2,321",157.8
Office Worker,woman,2000,60 ~,"1,057",160.3
Office Worker,woman,2200,all,"154,028",157.7
Office Worker,woman,2200,~ 19,"1,678",157.7
Office Worker,woman,2200,20 ~ 24,"19,722",158.9
Office Worker,woman,2200,25 ~ 29,"34,517",158.8
Office Worker,woman,2200,30 ~ 34,"20,483",156.2
Office Worker,woman,2200,35 ~ 39,"17,650",156.2
Office Worker,woman,2200,40 ~ 44,"18,237",156.6
Office Worker,woman,2200,45 ~ 49,"18,758",158.2
Office Worker,woman,2200,50 ~ 54,"13,889",157.7
Office Worker,woman,2200,55 ~ 59,"5,606",159.4
Office Worker,woman,2200,60 ~,"3,487",157.5
Office Worker,woman,2400,all,"120,621",159.5
Office Worker,woman,2400,~ 19,729,164.7
Office Worker,woman,2400,20 ~ 24,"11,274",163.2
Office Worker,woman,2400,25 ~ 29,"32,707",159.3
Office Worker,woman,2400,30 ~ 34,"21,030",158.1
Office Worker,woman,2400,35 ~ 39,"14,608",158.4
Office Worker,woman,2400,40 ~ 44,"13,389",158.8
Office Worker,woman,2400,45 ~ 49,"13,004",159.6
Office Worker,woman,2400,50 ~ 54,"7,243",160.9
Office Worker,woman,2400,55 ~ 59,"3,627",160.1
Office Worker,woman,2400,60 ~,"3,010",160
Office Worker,woman,2600,all,"102,957",160.8
Office Worker,woman,2600,~ 19,340,167.6
Office Worker,woman,2600,20 ~ 24,"6,819",165.2
Office Worker,woman,2600,25 ~ 29,"26,881",161.2
Office Worker,woman,2600,30 ~ 34,"19,688",159
Office Worker,woman,2600,35 ~ 39,"15,192",160.7
Office Worker,woman,2600,40 ~ 44,"10,869",160.3
Office Worker,woman,2600,45 ~ 49,"11,367",161.3
Office Worker,woman,2600,50 ~ 54,"6,110",161.9
Office Worker,woman,2600,55 ~ 59,"3,739",160.5
Office Worker,woman,2600,60 ~,"1,950",155.1
Office Worker,woman,2800,all,"83,771",160.8
Office Worker,woman,2800,~ 19,212,166.2
Office Worker,woman,2800,20 ~ 24,"4,268",166.3
Office Worker,woman,2800,25 ~ 29,"21,749",161.9
Office Worker,woman,2800,30 ~ 34,"17,610",159.4
Office Worker,woman,2800,35 ~ 39,"13,880",158.7
Office Worker,woman,2800,40 ~ 44,"10,145",158.7
Office Worker,woman,2800,45 ~ 49,"8,244",161.4
Office Worker,woman,2800,50 ~ 54,"4,390",165.9
Office Worker,woman,2800,55 ~ 59,"1,704",163.4
Office Worker,woman,2800,60 ~,"1,569",158.2
Office Worker,woman,3000,all,"69,585",159.5
Office Worker,woman,3000,~ 19,135,173
Office Worker,woman,3000,20 ~ 24,"3,336",160
Office Worker,woman,3000,25 ~ 29,"15,077",159.7
Office Worker,woman,3000,30 ~ 34,"15,342",157.7
Office Worker,woman,3000,35 ~ 39,"12,262",157.4
Office Worker,woman,3000,40 ~ 44,"8,866",160.1
Office Worker,woman,3000,45 ~ 49,"7,337",160.2
Office Worker,woman,3000,50 ~ 54,"3,685",163.5
Office Worker,woman,3000,55 ~ 59,"2,375",166.2
Office Worker,woman,3000,60 ~,"1,171",161.8
Office Worker,woman,3500,all,"153,444",159.6
Office Worker,woman,3500,~ 19,206,169.4
Office Worker,woman,3500,20 ~ 24,"5,646",160.8
Office Worker,woman,3500,25 ~ 29,"29,253",158.7
Office Worker,woman,3500,30 ~ 34,"34,185",158.3
Office Worker,woman,3500,35 ~ 39,"29,944",159.7
Office Worker,woman,3500,40 ~ 44,"19,361",159.2
Office Worker,woman,3500,45 ~ 49,"15,814",160.3
Office Worker,woman,3500,50 ~ 54,"10,763",162.6
Office Worker,woman,3500,55 ~ 59,"5,795",163.4
Office Worker,woman,3500,60 ~,"2,477",161.8
Office Worker,woman,4000,all,"105,520",159.4
Office Worker,woman,4000,~ 19,200,157.3
Office Worker,woman,4000,20 ~ 24,"2,682",160.4
Office Worker,woman,4000,25 ~ 29,"17,221",159.7
Office Worker,woman,4000,30 ~ 34,"23,114",157.3
Office Worker,woman,4000,35 ~ 39,"22,512",158.4
